#
# Factorizations of Mersenne numbers 2**n-1 for n<=1200
#
# format:  an entry
#    n: a.b.c.d
# means that 2**n-1 == a*b*c*d
#
# Repeated factors occur according to their multiplicity.
# Composite factors have the letter C prepended.
# The first such entry appears with n=787
#
# Extracted from:
#   J.Brillhart, D.H.Lehmer, J.L.Selfridge, B.Tuckerman, S.S.Wagstaff Jr.:
#   {Factorizations of $b^n +-1 b=2,3,5,6,10,11$ up to high powers},
#   Contemporary Mathematics, Volume~22, Second Edition,
#   American Mathematical Society, 1988
#   (online version of June-2006)
#.

1: 1
1080: 3.3.3.3.5.5.7.11.13.17.19.31.37.41.61.73.109.151.181.241.271.331.433.541.631.811.1321.2161.15121.21601.23311.30241.38737.49681.54001.61681.87211.246241.262657.279073.348031.18837001.29247661.33975937.4562284561.168692292721.201519653761.49971617830801.138991501037953.165041853060421.385838642647891.1117180440577441.166242935471754241.469775495062434961.47322686948898415351505582462576221839235677646571281
1081: 47.47.2351.4513.178481.3137063.13264529.2756059353782849.1248432852603561685630837661279.C43256444045080632179942721889573166766027861758166321321626406497530649502130257240988627238765615708383202470645654183667020887566839792389899365531291345805253177193859290160844380076893978680127939129958095571420566932753138027769109597595598136889
1082: 3.86561.59199467.396588707.4312790327.512917469041.6115209994009.301118908380643.84163674336698854450433.77146448294831869472151022106713.904106555381898703253733254107256591.901912542742250747662095103224539896393.100705076277028140414573036353559088974376377685400737.3913112911835820709255943886069525362580351752909309688547154382752707879
1083: 7.32377.524287.1212847.14107651849.9522401530937.36450568206770608791178096385783.5473015810417967216563512902910681466781133103.140183614482450346632384931984512181340021597814186079.25811221179243952186920238827413131290368483933428434308863.7415450085385968654890137633991211188860215124376489025233430828956636123733427300972746298095433
1084: 3.5.1627.97561.10474693.15242475217.115417966565804897.4635260015873357770993.104167755499168696693743867494211841.1453023029482044854944519555964740294049.3477396520339709531699943780276325113101.248927757868131890277330541567820045256364273970773286542188386932989391.7778262174697629363453785911921127017017123583828869656300351035087381155797
1085: 31.31.71.127.311.5209.11471.62497.73471.122921.217001.553351.2147483647.4649919401.105254261561.319268480441.18158209813151.6268703933840364033151.378428804431424484082633.2627690265061759813051430041970036221147052499684713186298463679461901867902579543156250914440022313989228545019390275432089026197288457466289193863588771122409827598063673576439175761
1086: 3.3.7.1087.1811.3259.43441.1164193.7648337.31675363.7923871097285295625344647665764672671.534955385319592511227419175872576025063351.17810163630112624579342811733978085990447907.2307880312514050317434773233753379487634082230810808744501836223.960843850986532976532466235773483492840618819232206145010143480044702708779967241439519037158800917230289
1087: 10722169.2144921195591.33990250708335239.2105485879475562449.421733524843190780249388261839156579767.23864222009193938317456687011256092421563991.C100096568736088864791994195928139854117344123936564020830393153238248477781159483464892503078830652760009350458723758038760904327995304237928726896241501080385607237591889720058086626805203239
1088: 3.5.17.17.137.257.641.953.5441.15233.26317.43691.65537.131071.143617.354689.383521.6700417.443069456129.2368179743873.2879347902817.373200722470799764577.335631827046798245410603730138717057.63406006407727721042109834220642811713.13832308777821275253693797139501737778822147478083036956843427808440807495351394287484032432976653684838265205956643879584820178416769
1089: 7.23.73.89.199.727.8713.153649.599479.7593961.33057806959.75824014993.141641296831.27306046411338223.1786393878363164227858270210279.335694389427634954071771421573041823051433281.C1236939390012905839684572128617059215539493922424543253697035918657014506866497832544592971355780118678616044428212728886598324985102287375963916365806179244593101888447153
1090: 3.11.31.1091.3271.213641.104124649.745988807.18109412991311.2511696210834096991.861926610031728629577011.870035986098720987332873.2077756847362348863128179.7647513170903349335637401.23548299583428753078153276336578257655370097978102396602253308281.17154986671631424401083333566864958769923530277214067752411345828989243831953969896446066369938959754331
1091: 87281.551978359.791343585595817.97535130364653673535422113471207017.496474000537225566899310934393330825097522839.14370134716223093352565463780237216657114064422239932238424924537831642269954418120266357071945305642912444980323485872820308528933828266656132154328785236151528492594378543732462145334002638811903398601540498772868803183
1092: 3.3.5.7.7.13.13.29.43.53.79.113.127.157.313.337.547.911.1093.1093.1249.1429.1613.2731.3121.4733.5419.8191.14449.21841.121369.224771.503413.1210483.1948129.22366891.108749551.112901153.23140471537.25829691707.105310750819.467811806281.4093204977277417.8861085190774909.556338525912325157.86977595801949844993.275700717951546566946854497.292653113147157205779127526827.3194753987813988499397428643895659569
1093: 43721.111487.42565880168703357316051447.C511457235345908109268351386731721147325007376587507561323048004010443240665866456350451108135391815257174555402645143153404225127699406227232637397591052443970428500967250460482711567039090424016034761081956375225361832374165041509482405853967411449548595855755607785810614834728187399924036239
1094: 3.5471.1533926272849.172720604638150729.157552196128597543991.11514895455487400649824422273.3094370432032805355177230433270065636934209000089709476056046201975893944504526523646181882472019182454441940262575164313583.8694045087301330951920827992548062284112111129027602435936948477573651173572655999557979923042550606860504633923810675548859
1095: 7.31.151.439.3943.8761.2298041.702595801.9361973132609.13828603741081.82595052745831.671165898617413417.4815314615204347717321.12687370311710932103729819887748340216531751.25651395262318407934919734781737797067431285390452848441.47039571239409928797310998159302809574412713191008090890722063027084417577430235410025198493720736396880345328309484349801
1096: 3.5.17.1097.15619.189061.38226289.168434085820849.32127963626435681.105498212027592977.32032215596496435569.5439042183600204290159.206875670104957744917147613.921525707911840587390617330886362701.15164972751718165538717288739219937057169.93494255860086990512492657107875993907936741226417407522152230021039368123083029492734398464387952766267944617520881
1097: 980719.4666639.22926719175799.1734492765338661710171833.36079584237927411511333522577.205295973898620029528272537868263.1259505554469173787452894624342149232686245990867988670203000078759012131214660790062021041585576819264124527925599648480518632348866182298645606062337914646534394716685834453029151872366594427457950667579861938460736743
1098: 3.3.3.7.19.73.367.38431.55633.2146261699.37291324871089.165963031279777.1386525709821079.768614336404564651.2305843009213693951.37201708625305146303973352041.1772303994379887829769795077302561451.198518831522373199705315502297744277392201851028240273132593989508947283.38640785003914161847393041706513240920778826121806619738430718567496016974391844765260849
1099: 127.852133201.11302318217.60726444167.1654058017289.2134387368610417.28617130498420804403756708531447.905020839979840539777038755823303358347200457023183368297232617873981460690890391480791098403685683961045267004703332209037962433602961013386498325012897768236376490305079132631318067892135813427027539261647301903971112364781740963508474289
1100: 3.5.5.5.11.11.23.31.41.89.101.251.397.601.683.881.1801.2113.2971.3191.4051.8101.12101.35201.201961.268501.48912491.415878438361.698617420601.3630105520141.18735216413769901.382027665134363932751.225117233926884384606401.1905911178138824081520901.1080528897710038815140945082604626901.4074891477354886815033308087379995347151.1657154808755021818820630633083400618861135574408955395309601
1101: 7.12479.79273.51791041.78138581882953.258977744356523549983.301311116540899114446723859201.883533090360873723903538281367.19755740081951910036006278827509875120092863638283602681.711718443060888357455104383759579899185453159253854240850359788937324328008225366876777905349283339583535597500393178373807851032788989008946432082299780350922963303
1102: 3.59.233.1103.2089.4409.14327.27551.174763.304153.524287.3033169.400280563.645285101497092125181423448604247314765588768947562129943605279670581559927491603930209942828259785826668347306339412962428369301154937689.15047207907283785223567857264566942009057638990573141456392568106577256738933540911210280244101118007417805328040232877487303293567630046047
1103: 2207.4126110275598714647074087.11932791527912288368165782359295294543260720291900293158823108282055224993235415289766832244944034104021483210110347551804046070792790794006437027726248024845169722445797115794683703968858493570555291403991724382957404670842401449554016932782845723453935635939040426114249092291163958974567763376870399223
1104: 3.3.5.7.13.17.47.97.139.241.257.277.673.1013.1657.30269.178481.2796203.267457249.43717618369.168749965921.5415624023749.10052678938039.70334392823809.549675408461419937.5770338946481798744593.3970299567472902879791777.291280009243618888211558641.17631969887860014158574508770817.34434773651943512669670550217665939883731750144685418951568171079340937855569852799807030738080289
1105: 31.1327.8191.131071.7555991.145295143558111.115812024214750631.9520972806333758431.155137816977180947152785562601502526330318743274151.2365454398418399772605086209214363458552839866247069233.C22154364133980674336470181109040831394717683475796744211818856670148669641553239900665350932000312584739649274561436457596491267605451375175915494245341824841
1106: 3.43.127.2687.202029703.1113491139767.166153042787383.201487636602438195784363.2311564013722765106562693324070664787462722331606243819658098082763568979086228833561077816432762779405410319245179999205262073.1134356304620636711984590140004872867707637656553477868088332827232327817246599436421849274415449827994213301631107930754576248328791038934659
1107: 7.73.13367.262657.3887047.164511353.6376386802464073.177722253954175633.7675195491326802969559.472897006006202784083089.242930150369581725249341464475421249205592384370695685937.1516672492077325421310110560845572404712870458388265156698122349970491269907161540049558908192000973880498619666812180990052099333118579058162494443921775737563349034709751
1108: 3.5.1109.232681.1121297.98002601.1093620377.4343215646437.25792643401363.365883785511434081.987879984327104437.6127581899703807800001946665349.31133636305610209482201109050392404721.6955979459776540052280934851589652278783.44330544153812472562387530302993597418712010163095512613990869.3138280009399679017344631051542622769205877134953845128202334345822857
1109: 30963501968569.85608965982066833903.C2623589392960052361704267557961233872568129401996109379327311640491260862310012222113309890851966954563665745130491687036457659209702135841619630289735947561367330457378246012986850929108957139849771403719743970397799771947063051942624037368088728839348206509175414854452261971329550071547371396858873
1110: 3.3.7.11.31.151.223.331.1481.1777.3331.17539.27751.321679.25781083.26295457.28136651.319020217.616318177.16975554121.22933014202051.107775231312019.1587855697992791.38914392714281976571.7248808599285760001152755641.778429365397887608540618330873281.25389571178066054917739150587851435666098491.30382473782337070766706891765775546594587147791566105506524244468947713551683592001
1111: 23.89.7432339208719.341117531003194129.457892136759270759480793.C11706163682215990387479636305575153059352754808238296184795497978293962365060651763288575792824891505454409007754838509383364195090282933842707049452274472099001713380257636434578024009928159152436870081427365130623019835091106310525291802902455059206393583960763417048683136407
1112: 3.5.17.557.6673.1408349.4506937.15736774913.492717674609.5625767248687.12763660054721.77764617112817456421627629713.123876132205208335762278423601.51542639524661795300074174250365699.1251163891299967635860272509229764287909.1716319040365034397790860195913303021663915471096474850983729.15578566211941397840517234387216637465324132360973879251752384554033387041
1113: 7.7.127.337.743.2969.6361.6679.15583.51199.69431.13960201.20394401.540701761.63781899287.229890275929.204712366597949333831.2363026390394916673046830675466863.145980337155634444285232523876979318451464756266456641329.64116259840813614699980760575349371355703311586540367835792091469556582147354530544368306616998169034456205930673863455290761864339024209347948361
1114: 3.3343.4457.124769.21993703.4565508951414453792719.22053236096920219270632521586535711.63725217520100446091019213316114800470054259870518161822841838235099774015887061706672583915057828311.282772389478631490595364724399462092186501348562627650967135220434189407857157380221801989783773525998779150124067212406250974718782725601626594238084722774227
1115: 31.18287.196687.1466449.2916841.1469495262398780123809.596242599987116128415063.C1065109941805776706355523759912331867981547028298632101064436913360308656498407496399017819941266937523206800095802628239056884846587941547451549521885921509423567124384299434378982375640732640342441073140571687709824180713260154230491879744587941443178660742143376351
1116: 3.3.3.5.7.13.19.37.73.109.373.1117.5581.8681.16183.26227.34039.49477.140617.384773.1437967.529510939.715827883.2147483647.2903110321.119232435043.775844757937.85384915399027.833732508401263.951088215727633.658812288653553079.4611545283086450689.2034439836951867299888617.6444365376140611199022187.1159786009184278940605658153872708441955317.16876658717031589479860902742568825114336243721
1117: 53617.C33204935897114926615901860681855720238938610049991163553469602952526981683698078519032865530152402819138692020849482146461761676975639978760081691112661357551429785206076326418252486508084246279035956512010987638097721181220967560015692486539957889319973895959018093540749326448353081830107716402060960823668754163847583328595095663
1118: 3.431.2731.8191.9719.2099863.3180000071.326667346721.2932031007403.12553986510209.101119526079159121.16404229182321439707977.33715476283025803700130451.637467768535882654780280209.537267160555901894919756929016169673.9215285895065526291256518741915902569.893727031418219528215703263500245746111426327976710088873802347504988954469046303695621351442273545673249
1119: 7.2239.20143.25569151.154565233.1100558881.752440346497356983142327449546457327748644897934114291899411428982990336039662496766303354959577078458241.6892477918060767169857953803990496099874726825695862537945221995878503780332224363268573073183630500367119392420062341262872218580566927371739993650805027469403348034817728695613974591485048735894231
1120: 3.5.5.11.17.29.31.41.43.71.113.127.257.281.449.2689.4481.5153.61681.65537.86171.122921.414721.557761.736961.7416361.15790321.16824641.47392381.86800001.183076097.4278255361.54410972897.44479210368001.358429848460993.40396092614384641.40809065233184155116161.84179842077657862011867889681.3421249381705368039830334190046211225116161.16366786575293487168163210961641150954650165468880710178578881
1121: 8969.179951.524287.3203431780337.10508537584872980049787749414505440238543661684506416445249892188329191267897669657242625405655025902294996965713681247700894953567276596965114308183649957469931262029470372188492494505614207827774171575432114297123003373257035070542940532411186322417809411123684246738342720455933424175399671044286557638075591
1122: 3.3.7.23.67.89.103.307.683.1123.2143.2857.6529.11119.20857.43691.131071.146983.314161.599479.707983.153356423089.2009643799642447.2056186475270066900583885539731.1032670816743843860998850056278950666491537.14407170630221060156595686931380920555127810203.2191165825376888084750157716424579062015865776131.12648384035384787780871703134944437615763117128688347014641503430279486998671
1123: 777288435261989969.C146589520572648326297039073858080198992550083920458754956903370393544060614293876404640030487768849154935614519947784822915456893460011196869345632120914467602746341077792342265432195815566229725564371861830250512726711861619387382864551418440121343617810504444145702310317700707643819857535620111931834937655605184404303
1124: 3.5.563.3373.80929.3827221.91568909.5203536083.58381440973934522510444290213069.1031060347364991963691143703976548814351953.442079688503172860176607217752424068059658864615965341384647107224486419.42430753264205191544205509903443731248177379622499698300170116993673305525189.48009215293052652841860443273079338843737271906291675944391068955229998769420319
1125: 7.31.73.151.601.631.751.1801.23311.100801.115201.213751.617401.10567201.1348206751.269089806001.13861369826299351.4710883168879506001.150212580033138336342001.2139731020464054092520609592459940706818275139793055476751.51833645300329496308097759409726604605029168907048343297938001.2493280756695375717208989059964303698377463498630920673519781864412678064345644739346399751
1126: 3.522114085011580241.74906924194076922022321.2815747080256641401887817.13299213974872825932452460424235657.806246686530274231554002548822879844631710799886320977786718630531739958469131883287342678637275814925394111503.257323192135759555839256711094215328226631894731631722581616062225895353265033689946560613273119450096627691636333654303452465323
1127: 47.127.1289.178481.3188767.45076044553.4432676798593.14808607715315782481.C140705069435148525567636794159609611347854019506390464476654276286746608325201338550301316762601954497468217583977222150451662496126126604383711679265346749017108297138651585611263081301742648042942196831146630648766137079515645444852436139949372633202443315937445476080147234689
1128: 3.3.5.7.13.17.241.283.1129.2351.3761.4513.5641.1681003.1768141.13264529.54865357.1198107457.4375578271.7484047069.23592342593.35273039401.111349165273.165768537521.180846660913.140737471578113.201777278450257.4501946625921233.646675035253258729.181352306852476069537.270097268484167653999069.4409486883238989864703786561.38573092257178550307394862497.18608722347327079478372693516842174661089
1129: 33871.833798113.C258211855109472731348006894605952874374569633334251808761796464541052935092762750776907665308585204612673346460611188132436584717081681256490013385142377528986002564034380943025966899585773863185072612374156050805508903222254680066494685248829289161778714250369857679676819315824645367994848554180354027755226832063301912140657
1130: 3.11.31.227.3391.19211.23279.48817.65993.1868569.636190001.1066818132868207.491003369344660409.185318160171793066961.29444549303703754611026537050435001.68750119162808671470205692247838042160149735698258312826959903010625527023050151.55032010963083225277133748781276216891770769029556852777446173842960223493066409672741791064238834027799294487913679490115371458761
1131: 7.79.233.1103.2089.4177.5279.8191.121369.148055441.359661017.9857737155463.1973833390189373292099390923614168779294442399.249018815918315199700031851161772880156221637084521986234342836024160025575777017.17371272177127021455555247845152390191983590178753610670754663772470465141883810245027213056978994392185304852326414897720257043458170680407408416583187319449
1132: 3.5.1699.9623.62827.2486265371.68492481833.67535788803713.289032286755051820954283562071395404701830115983581457.23579543011798993222850893929565870383844167873851502677311057483194673.3108270227561166513471139050917630250627849827446163307471742778796333223910258298061.15541351137805832567355695254588151253139260287603415802670284661840802443732044480513
1133: 23.89.2550183799.29237863091999.3976656429941438590393.49785726347323441303511.2468805350190760992979935216750635087.C1564013025138977362252878283048446414640966284781848560910858344946560187235114082249145238036844703508357876463606435845780988233878757957834005689835505989716570873408325127178064163505617670827869399926611279519316118522181382130953
1134: 3.3.3.3.3.7.7.19.43.73.127.163.337.379.2593.5419.71119.87211.92737.119827.135433.262657.649657.1560007.97685839.272010961.77158673929.127391413339.562873504411.4744655685883.56202143607667.207617485544258392970753527.12796850334107700077907936359359599238508434514842147354991928158160215113.34175792320105064276509600649933535697253970335472049142780400956425111741139140798213387072831489
1135: 31.26986333437777017.132839238602148428191.4503031418785283725652516551.7992177738205979626491506950867720953545660121688631.C116692518818194209483561292455471468401832885816863404175748807716096199228736210364901558774260198453485612223789886701152673371770742052140922426412033452309386094291894009962896927703185184970535714824645264736659271319351
1136: 3.5.17.257.569.2273.228479.1433633.48544121.56409643.148587949.212885833.4999465853.5585522857.14254355329.472287102421.13952598148481.80377573236449.13425464222423304875744449.11091113376655556595890990679482099679181989410614081.22035224880114643162624476104782366474441464063490284156151885375649.561089862628529469701880307617682175171538701774485416358584106265670728689
1137: 7.180818808679.3289098531153894127.688979143570616582830070781662622819187353601.6809649408891001685768937590233308625949604176033855796938978177320539702698633946720428389517879894953.C95577510463635879186396404049343817403269930818113622966500048925927300138372781694300701203621056336599071670939615490537624496125552495721259118855866472487162297
1138: 3.10243.15854617.55470673.223439473.2058017388830521.182602768015690099110572536951.110582329556343704552404016904356632250881.820793700834095033598534000634605722059739038841.108806602929626417274819133540757472113515266666479405303620102624927964940643869698641.166600443145782167422869582205773627533809608354200608495919325006516227014769666125340269708249
1139: 131071.138959.193707721.761838257287.C2778190736021212792085142414371940005253924161895066064804132704683688479920655756600085437026811440133724323045820882695713002136980732261951484170423708652039750292362049721967974779175672467211492390349566399705664013193400386663909339953963392866229145301520077964724943220491696515155885286578590337217714129
1140: 3.3.5.5.7.11.13.31.41.61.151.191.229.331.457.571.761.1321.2281.32377.54721.131101.160969.174763.185821.247381.524287.525313.1101811.1212847.160465489.420778751.3996146881.30327152671.275415303169.1457772869697961.276696631250953741.2416923620660807201.3011347479614249131.1491477035689218775711.23480412082098913326841.25349242986637720573561.64326196787727903551977150861.15653990705896313547269237220041169361
1141: 127.150287.704161.110211473.301230847.16742221609.27669118297.14493503199673.628007894034529.36230454570129675721.131380422697420095809.875938090182754292028329.106014123028829664722111227465753.35918090777384865164798927743336112451646285467169557720736217210179275530954397485985900629666027383621387504970630739382055224048188128596057830980706313234770301455553
1142: 3.5711.9137.27409.73205584889.9640632099001.90794862316027093768853899468313.6969336604531667168509871230100794095801832527002849548226132675916172927.7084851186360580941633572744569751943590093912197024061201633650193388126309578906138706239.4400394826437109072660230154828562786899807215815105326143790288753956409884398830235540110306174036457083385987
1143: 7.73.2287.15241.349759.518814559.100342091647341370469161844713.170141183460469231731687303715884105727.339212878596211796110770323541353281494127285320354524672773903.6383201165041263293438818852856403539005299068589206774444995180584831995934830825789118948375140016863523900789006730324087565235864101955282593969954988634176364740441107028178977211347727
1144: 3.5.17.23.53.89.157.353.397.683.1613.2003.2113.2731.8191.25741.724153.858001.958673.3426853.9467173.145143857.308761441.2931542417.6156182033.10425285443.158822951431.15500487753323.311195251370951377.4170165570896115649.5782172113400990737.661521349351105339668937661297.1614501783881444871695814328568586673.45483796440687588262115924373387768147329001606295881165522247483317566319074638433
1145: 31.1504073.4946401.20492753.59833457464970183.199439000998738772588908077106387241.467795120187583723534280000348743236593.14555351154393199486009895146040017633961311.1244492362113681306812690815620988152630406264476403356085713877179457161577963133875923887670893101277580917199871958864155980238422481890673167662587952242454628660187552849876577210547641
1146: 3.3.7.383.32788207.7068569257.8437952161.39940132241.1063307289553.332584516519201.390527897582929297.87274497124602996457.29489362305514321744929966859.31777797576236894605233997451651748223054019041.1046183622564446793972631570534611069350392574077339085483.42918312276547739963203233515530679548769012405746813903417913563204180538169978298970944021468625193389497
1147: 223.100937.616318177.2147483647.9245269025364933413947751633.141807120921029844210677840999.C48943760685377291108658714513116336947914550081133936014547992686565441631643785826235023716396179043326500169933203506182624254345635036717716811938419859962542678197000100413853936342155890494151012943653660738962608886381500525683637833794743427374872168604049
1148: 3.5.29.43.83.113.127.1723.2297.10169.10333.13367.16073.181549.12112549.43249589.164511353.8831418697.17137716527.3839331472313.17160693383233.84413238703660609.4336790831080504259.4169136946773000713270790657459827.5727480921933726160775149554121427904659393.51954390877748655744256192963206220919272895548843817842228913.27104597605222620344658636930905719658537966922119059605669826321
1149: 7.1440847.7435494593.2651552381122661167.503823044204581129045587727.12917254515820483569633735619111.15174923558680812616818436353130417.240522700235167893496900256599634325263.C1618855968587924813677822152326040273096719150781185818786620543134749863091946813738284134116045138432091658861853416882634208169508811571146840379088903975790110872982912652954847
1150: 3.11.31.47.251.601.691.1151.1801.4051.14951.21851.178481.2796203.4036961.270332801.1567238401.1884103651.2299609001.13220653410551.345767385170491.2646507710984041.14807776819440781028664663654371485765148925580001.9287804280685549211923407208585104624866061082613851.180751361367036342018769695194070185090225685928190920506935609998597222187109654580729885719636966832199192789659801
1151: 284278475807.81344898763887260484533897.658622107254745112979229913.39146265717288735265327499826695585290297.C51300791318983709465450451551168806117384486574411873198645634471935447938262720189275356302653341112928133892288763294635120015782947582966942354222628750624115730424986125377695214362505454885102955095126620867289645998310942884392804501513
1152: 3.3.3.5.7.13.17.19.37.73.97.109.193.241.257.433.577.641.673.769.1153.3457.6337.38737.65537.274177.816769.6700417.17047297.22253377.38941695937.278452876033.487824887233.628582818817.67280421310721.18446744069414584321.1562985901350085709953.1422346738975853644793916289.442499826945303593556473164314770689.3677056484269722937807027706903928978741725810890091763971733429025586784929458123827641259932929
1153: 267497.84755607199.C5396319378595610521639026105431079238197202188518680284862736786803923467622751041240778813047363779711379747441596539254794711448960403391591845921063213933720506195254311063626738721457340876544464690453804957669752477942767242817718608146102088281139436862880976095525356513732849744444642878677452798249338207743314136415771897
1154: 3.3463.75011.2796392419.132305774316967.19564699409833266851.40178155219546467805860689115373148252663044401541473320606938794406170369832084325416809768171792935628567346566096749280321487002073689649.1079633141772892852450713464662329764119217100464362618290526362027911012565069142996396993157133020422681868025602819574600599624729277860300320636162145551
1155: 7.7.23.31.71.89.127.151.337.463.881.2311.3191.29191.55441.106681.122921.152041.201961.599479.6250631311.494224324441.1971764055031.581283643249112959.2048568835297380486760231.4982397651178256151338302204762057.31055341681190444478126719755965134571151473925765532041.260078892331205274324088366772886790199621606534384599607578416912079166019131912393708208277038936454393545946152508951
1156: 3.5.137.953.26317.43691.72251.79187.131071.936361.1077971.7698961.12761663.21886549.113478990853.18360250452977.197766803208315851.179058312604392742511009.854096275589539341506608949.338858733065598401355195539629373089.9451749810136297910082728291533022318601070087253.3320934994356628805321733520790947608989420068445023.398410160527221094178749181184472290805236187881699426313
1157: 8191.1675125010930879.5519267814834477438497153.8835538898098695059049137.15472078121378442801745561.618970019642690137449562111.7616038569790289017964814010721823388947821809.C40110578391052264041861148554716459268983229414539333451230174991088753692631680083117536903827770962397004050099531986516432566148793507442207506158938376891701651464686879545332041
1158: 3.3.7.6563.60217.92641.1036411.3497161.13821503.35679139.769643857.1871670769.7455099975844049.313705683072406514521.1280761337388845898643.61654440233248340616559.187030532513381403767944747.14732265321145317331353282383.57539008978220065870296061153652147227.22515432112225416692730880057224922174331279583123112381686532545779094349645216289214782907481695324873634290036151
1159: 185441.524287.56256385753.2305843009213693951.C620852682864079021984043883743382226895751810664424269211030839117969749869702346722224687243717961563332680081706522559360142688461406567710270068738518031100928199222205251920466286213006828631973692558784339400270803408589634129399614925914189002354775182989595928045809242296049226480133795531534179805687
1160: 3.5.5.11.17.31.41.59.233.1103.2089.6961.9281.17401.59393.61681.168781.3033169.7553921.107367629.536903681.244716883381.167859997042321.3902095192430070721.999802854724715300883845411.12004541501954811085302214141.82280195167144119832390568177.2679895157783862814690027494144991.71211964136863299257428519035724012135945227198802022227182141348386640523337537415373528248136871950971226500881
1161: 7.73.431.6967.9719.262657.2099863.5979151.11492353.22763003975641.60499150497847.6834040335349578249140287.11053036065049294753459639.3548950581098263559084652467359.C150104273159910276902288216519569052150568049817149396646929519573602113033309424622872727995221609509418543110633331016049421015940202636173282955765731792784038095482423423034428692249149826389563808191
1162: 3.43.127.167.499.1163.2657.18593.155377.219619.798037199.13455809771.52588634980729.175908273685537.57912614113275649087721.15444711420006203351165170879848557117713.2971973409500325953167938550558277137022719033111954012803581886623047449962315856161.88625379503308113870163817479116818523025223399242215471800784810025248381387984608067747463864839726134410700901664118330633
1163: 848181715001.337097300570078978047.C438168120484606659206787821325732750440562086002221098220266563667370585985351927572434472359903716329026282648879521761837758967412966974360111010128574299445119909414991221577710194073315821734266511214855508121789072054094874985453909365588820049223684701384187591032700336212159362205816566922357153150986365251081
1164: 3.3.5.7.13.389.971.1553.3881.4657.5821.11447.25609.31817.272959.580837.856752889.2065304407.3555339061.4959325597.5434876633.394563864677.17637260034881.5636963037465601.7570390327211773.69186562412120809.581546606903256979.1100876018364883721.99695503427255026561.3687531861438052950582913.13842607235828485645766393.1170711644777651877659556633665719.50455592168903227107903715726570129520096917
1165: 31.1399.135607.622577.365106542520646053873234125869250449257912961.116868129879077600270344856324766260085066532853492178431.3207558971116072903365482773289081555261184637847391675966599061324164808414797538365991113814720847950470287851134368772742238903030165156280981090432644192000914733944188280204588708065626261881652422787676965514144305178800547718751
1166: 3.23.89.107.683.6361.17491.69431.339307.755569.2611841.20394401.65780528969.106077807287.28059810762433.492915077885080895226946001921.673520317074926116144184536794996194749401401510328820850480400914672334194877878131921588518522416949566289523.325674558237213843009398640373206811523481318364207856820688899521108980300567959203223587876391251739969658077488747289524075713
1167: 7.56478911.4765678679.60459128773735346116971161647.4684435266636161232578932847604331726884269415306219621279642876954933236537677535849040755779223719.C3756442123465817444744759387149249381940715211727619527842117272555844880139995490414285683036706365087856137390651028463804502085851535428894554945463045039795643511841146846076061427250157580056484931833
1168: 3.5.17.257.293.439.1753.9929.2298041.9361973132609.649301712182209.1795918038741070627.19602880710043505617.32871186029052837857.9444732965601851473921.79778881726281213651073.23877558370585153535255125267231814835993843079185883107034076803873.93946591029771824533206167634774407297228901800474680692600398205491737978152291520376960470230165276165539749093064229262216604321
1169: 127.514361.2349023.6020351.7322617.8932786385279.79638304766856507377778616296087448490695649.1666129760783692984817325888236507423024207084234222860677737769250812892190514029412998699012287089547573502357866294063621605718278017201500894720542793554190909661685942842319461389392060802442573477631078176179880276435405359537669628828377237135636769031529417583
1170: 3.3.3.7.11.19.31.73.79.131.151.331.631.937.1171.2731.6553.8191.23311.65521.86113.107251.121369.409891.7623851.18837001.22366891.2400314671.7830118297.26959262851.145295143558111.339175003117573351.255375215316698521591.5302306226370307681801.571403921126076957182161.43725552532343303477113703251.134304196845099262572814573351.2728334536034592865339299805712535332071.4897406518564079146139572699835240681611
1171: 153606920351.C208792137511016848023422421216659133913113038868420856362546192700228823547384086468768314408434778574357732094492450898877804848025959323284721735578041792204431293469827064868376517438126765900138542676486099702859181721290457656418761796076484288301990972494617227238953673093108532474354655441019362615154103484247530007425892848695540897
1172: 3.5.587.5861.12893.26371.33403.22396921.60488093.12377633813.796088615657.498039116406053.644467520107517023949.40122362455616221971122353.13453890779540632945331892129844577.762551893101410166019390283047520363896913.28957956380769874950233378106381841334009221.5402466692901024046835332786846625537686037295987161.396645227028138890415611220710757921643910743103031701971222447
1173: 7.47.103.2143.11119.37537.131071.178481.428417137.10052678938039.18228580446571609.403906782348344599.515878737178649880676177.25806248225716242845491832244899635927231330561.4735299062751047834629348947476766642710028552319600543.920854434270162822283216457951519800254804780099567201431071.98290646014336142767441265111077381937929560275733866928271124115615704809355542610599
1174: 3.554129.2769467.2926783.39483330766889.13119770765051463547.73208283304744901303.3728298863422039632638351.58304599029582814346174509784805811323612591021863318902938306546239131.79700481573792089991933884278502015980406487362166583968208410611454698961420697.28981531265700436474908668605764037292283479533071482196860868875487797459833848867410473799526014756969233
1175: 31.601.1801.2351.4513.13264529.2391314881.72296287361.10009431316533167951.1094883804311836270751.73202300395158005845473537146974751.5170712852551602215753262223559516152087046351.C151523461555198412758730646281599097325153707431963603128478891344001328894390820976454151516938727702534009962413719156447474525250774147421173675230184992352602141724704000239404147169197151
